date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB10CT102,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005
2016/6/3 5:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,84,100,100,8.78434,597.626,2.50687,596.832,0.213675,0.091576,0.3174605,0.091576,10.195353,0.6654454,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,306.7884,420.3878,9.136845,2.863642,426.4524,850.1938,850.6281,27.48291,27.81562,593.6047,175338.3,7509.13,22.1814,22.1557,22.1042,22.1299,6,0,1.78877,0.274726,1.67888,2.47253,3.63248,2.258855,0.726496,902.7307,2273.597,2782.895,378.925,3277.417,2.990386,0,144.288
2016/6/3 5:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,84,100,100,8.78434,596.8125,2.50687,598.5991,0.201465,0.091576,0.9584876,0.091576,10.219772,0.6776556,0.457875,0.824176,0.091576,0.1037858,0.579976,1.61783,307.5235,418.7371,9.24768,2.904249,425.5785,860.7294,860.2081,27.97803,28.18877,592.7528,175347.1,7509.13,22.19172,22.1531,22.1042,22.1299,6,0,1.86203,0.2197801,1.67888,2.454215,3.46154,2.222225,0.5555555,913.8515,2306.093,2756.649,381.8108,3321.243,2.902563,0,144.288
2016/6/3 5:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,84,100,100,8.78434,595.2085,2.50687,599.2128,0.189255,0.091576,0.5616615,0.091576,7.777777,0.6898658,0.457875,0.824176,0.4945072,0.1098907,0.561661,1.61783,308.0716,416.399,9.295312,2.931729,424.4402,865.6972,864.7413,28.21489,28.47941,589.7167,175355.9,7509.13,22.18656,22.1557,22.1042,22.1299,6,0,1.87424,0.2197801,1.697195,4.822952,3.35165,2.356535,0.4090357,918.197,2300.393,2751.366,382.2378,3350.214,2.985898,0,144.288
2016/6/3 5:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,84,100,100,8.78434,595.5839,2.50687,600.8497,0.20757,0.091576,0.2380955,0.091576,5.189255,0.6837607,0.457875,0.824176,1.782665,0.1098907,0.531136,1.61783,307.6695,419.1381,9.236688,2.914325,424.5266,863.2988,863.025,28.36874,28.36756,596.0534,175364.7,7509.13,22.1814,22.1557,22.1042,22.1299,6,0,1.92308,0.293041,1.55678,22.88156,3.32723,2.26496,0.1831503,913.8555,2288.284,2764.207,382.4578,3334.707,2.93237,0.000763114,143.486
2016/6/3 5:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,87.2,87.2,97.6,97.6,8.78434,595.6503,2.50687,600.7853,0.20757,0.091576,0.3724053,0.091576,4.200245,0.6837607,0.457875,0.824176,1.98413,0.091576,0.518926,1.61783,307.574,419.21,9.221116,2.908523,424.4402,861.072,861.4455,28.19658,28.28074,595.2065,175373.3,7509.13,22.1814,22.15312,22.1042,22.12733,6,0,1.92308,0.323566,1.55678,24.79853,3.32723,2.21612,0.1465201,916.2083,2281.827,2767.577,385.4342,3355.18,3.050962,0,142.283
2016/6/3 6:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,597.9352,2.50687,600.1444,0.201465,0.091576,7.124539,0.091576,10.360187,0.6776556,0.457875,0.824176,0.3724067,0.091576,0.518926,1.61783,307.8164,420.3023,9.279739,2.916155,425.4626,866.2111,867.1996,28.20024,28.31838,596.2987,175382.1,7509.13,22.1814,22.14538,22.10162,22.1299,6,0,1.95971,0.2075703,1.526255,9.694743,3.26618,2.48474,0.08547078,922.4103,2311.363,2766.645,394.0658,3392.669,2.984295,0.00015261,142.283
2016/6/3 6:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,599.7445,2.50687,599.1531,0.18315,0.091576,19.19411,0.091576,22.66789,0.6898658,0.457875,0.824176,0.6593417,0.091576,0.518926,1.61783,309.6236,419.1852,9.585674,2.998902,426.5618,890.1942,889.5285,28.6349,29.05577,592.4658,175391,7509.13,22.1814,22.13248,22.09646,22.11191,6,0,1.92308,0.07020832,1.477415,2.759465,3.20513,2.04518,0.04273554,959.2572,2391.627,2732.638,405.2146,3506.498,2.965384,0.00228936,142.283
2016/6/3 6:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,599.7168,2.50687,600.935,0.189255,0.091576,30.04884,0.091576,28.77901,0.702076,0.457875,0.824176,3.3150188,0.091576,0.6349214,1.61783,309.7776,418.1998,9.470259,2.986077,427.4017,882.7424,880.9963,28.99208,29.10382,593.9334,175399.8,7509.13,22.1814,22.1299,22.0913,22.1042,6,0,1.86203,0,1.807085,31.483511,3.20513,2.356535,0.5677662,938.916,2324.985,2758.193,386.907,3533.113,3.287822,0,142.283
2016/6/3 6:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,598.6337,2.50687,602.4264,0.189255,0.091576,34.359,0.091576,27.30772,0.702076,0.45177,0.824176,8.107446,0.091576,0.579976,1.61783,308.7201,420.7818,9.308136,2.940278,427.7032,870.2369,870.0464,28.84923,28.64457,598.8535,175408.7,7509.13,22.1814,22.13764,22.0913,22.11191,6,0,1.758245,0,1.63004,80.86692,3.15629,2.61905,0.02136792,921.4434,2282.451,2780.33,378.4582,3385.49,3.322115,0,142.283
2016/6/3 6:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,596.4239,2.50687,599.3312,0.18315,0.091576,20.201464,0.091576,20.92185,0.702076,0.457875,0.824176,1.2332122,0.091576,0.573871,1.61783,307.4189,419.9409,9.098377,2.876159,426.5992,851.2219,851.5419,28.20634,28.16658,596.3014,175417.3,7509.13,22.1814,22.13248,22.0913,22.11448,6,0,1.73993,0,1.52015,31.129429,3.21734,2.332115,0.04884036,901.639,2240.887,2783.887,371.2317,3300.406,3.351283,0,142.283
2016/6/3 6:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,596.6409,2.50687,596.5698,0.189255,0.091576,10.781428,0.091576,9.48717,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,306.204,420.1807,8.979302,2.827308,425.835,839.2303,840.1946,27.49086,27.61934,596.29,175426.1,7509.13,22.18914,22.14538,22.10162,22.12219,6,0,1.73993,0,1.404155,2.295485,3.08303,2.405375,0.00915768,896.5585,2233.125,2793.3,370.6299,3277.875,3.221152,0,142.283
2016/6/3 7:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,597.9806,2.50687,595.8441,0.19536,0.091576,5.445665,0.091576,4.114775,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,307.2255,418.9193,9.177148,2.879215,425.9505,853.7058,852.5237,27.76864,27.98105,592.7034,175434.9,7509.13,22.1814,22.1299,22.09388,22.11191,6,0,1.73993,0,1.269845,2.405375,3.08303,1.831505,0.0366303,915.1487,2283.407,2762.707,379.4323,3368.247,3.087821,0.00137362,142.283
2016/6/3 7:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,598.7837,2.50687,595.5668,0.177045,0.091576,2.7899881,0.091576,7.47863,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,306.4125,417.7278,8.965562,2.82456,427.1032,836.4037,838.82,27.64836,27.63384,593.5312,175443.7,7509.13,22.1814,22.1299,22.0784,22.1042,6,0,1.73993,0,1.147745,1.953605,3.08303,2.26496,0.01221024,890.1268,2215.299,2797.373,367.9221,3275.055,3.268589,0,142.283
2016/6/3 7:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,596.9316,2.50687,594.0955,0.17094,0.091576,0.6166062,0.091576,9.004882,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,306.27,417.5254,9.001285,2.829141,426.2167,837.4317,836.5454,27.33211,27.54893,590.2833,175452.4,7509.13,22.1814,22.1299,22.0784,22.1042,6,0,1.75214,0,1.080584,1.648355,3.064715,1.660565,0.02442018,897.1396,2233.397,2776.966,370.2206,3289.634,3.460896,0,142.283
2016/6/3 7:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,88,88,8.78434,596.0233,2.50687,593.0786,0.164835,0.091576,0.6105009,0.091576,8.815628,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,306.2844,414.4976,8.971055,2.828834,425.091,833.7485,834.1576,27.2332,27.55286,586.5138,175461.3,7509.13,22.1814,22.1299,22.0784,22.1042,6,0,1.86203,0,1.00733,1.52015,3.05861,1.55678,0.0183152,897.8713,2207.708,2780.041,380.096,3294.377,3.441985,0.00137362,142.283
2016/6/3 7:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,94,94,91.6,91.6,8.78434,596.2742,2.50687,592.6334,0.17094,0.091576,0.9645913,0.091576,9.49939,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,304.4312,416.3213,8.622069,2.729606,425.5418,805.5686,804.1678,26.94565,26.84471,592.5416,175470.1,7509.13,22.1814,22.1299,22.07582,22.1042,6,0,1.8254,0,0.9523823,2.466425,3.052505,3.74237,0.07936516,856.5684,2113.799,2818.132,360.1214,3178.596,3.279486,0,142.283
2016/6/3 7:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,77.6,77.6,100,100,8.78434,597.7166,2.50687,592.0652,0.15873,0.091576,0.8730171,0.091576,11.520138,0.6776556,0.457875,0.8302811,0.091576,0.091576,0.579976,1.61783,302.0402,420.5634,8.291404,2.622739,426.9524,777.303,768.9167,26.35714,25.69966,600.0952,175479,7509.13,22.1814,22.1299,22.0784,22.1042,6,0,2.04518,0.259463,1.5811971,13.24177,3.748475,31.11111,0.9188035,814.3988,2004.309,2874.784,340.1821,3063.908,3.224998,0,142.283
2016/6/3 8:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,74.8,74.8,100,100,8.482828,599.3373,2.50687,592.3173,0.15873,0.091576,0.4090356,0.091576,15.31744,0.6715505,0.457875,0.8363862,0.091576,0.091576,0.579976,1.61783,300.4254,424.9267,8.030348,2.538167,428.882,754.4338,745.0261,25.55617,24.84688,603.7392,175487.8,7509.13,22.1814,22.1299,22.07582,22.1042,6,11.214889,4.053725,10.671529,3.980463,44.46277,11.184362,50.70208,3.589744,785.4579,1921.196,2906.122,325.5972,2975.943,3.452244,0.00015261,142.283
2016/6/3 8:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,61.2,61.2,100,100,7.7793,597.4201,2.50687,591.02,0.17094,0.091576,0.329671,0.091576,1.08974506,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,298.6919,423.9086,7.792196,2.46214,428.6491,731.7356,729.0417,24.7796,24.29349,599.8639,175496.5,7509.13,22.18398,22.13506,22.08098,22.10677,6,15.20755,2.002445,14.70694,1.4529928,11.452993,8.015866,37.60685,0.0244204,760.4789,1879.194,2901.12,320.0489,2884.088,3.93173,0,142.283
2016/6/3 8:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,64.8,64.8,100,100,7.7793,594.858,2.50687,593.4328,0.17094,0.091576,0.2930407,0.091576,0,0.702076,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,297.4571,425.005,7.72258,2.434355,426.4162,725.1402,724.806,24.31073,23.98915,601.9044,175505.3,7509.13,22.18398,22.13764,22.08872,22.11191,6,15.726492,1.941395,15.177027,1.3614174,3.485962,4.908422,41.26375,0.99511656,754.1918,1877.192,2882.574,327.4737,2855.813,3.904487,0,143.292
2016/6/3 8:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68.6,68.6,100,100,7.7793,595.3029,2.50687,597.0358,0.18315,0.091576,0.286936,0.091576,0,0.708181,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,297.8099,425.941,7.783036,2.454812,426.1066,731.5643,731.6806,24.35106,24.15516,602.0349,175514.2,7509.13,22.16855,22.1299,22.06808,22.1042,6,14.578749,2.039075,14.114764,1.5445677,3.070817,22.71062,47.05739,0.0641028,760.9391,1889.471,2876.409,325.7309,2849.008,3.928845,0,144.301
2016/6/3 8:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,70,70,100,100,7.7793,592.0331,2.50687,595.5471,0.18315,0.091576,0.323566,0.091576,0,0.720391,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,297.6574,422.7788,7.766548,2.452369,424.7043,729.8511,730.7565,23.826,24.18023,594.4054,175523,7509.13,22.16598,22.13248,22.07066,22.10934,6,0,1.95971,0,1.221005,1.73993,4.902314,23.797308,0.03663034,768.5173,1908.303,2841.598,333.1538,2840.635,4.279486,0,144.301
2016/6/3 8:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,71.9,72,100,100,7.7793,592.7644,2.50687,596.6131,0.189255,0.091576,0.335776,0.091576,0,0.738706,0.457875,0.824176,0.2380964,0.091576,0.579976,1.61783,299.9572,421.2273,8.317049,2.592208,422.6591,775.2475,781.5657,24.81624,25.08608,594.2041,175531.8,7509.13,22.1814,22.13248,22.08614,22.10677,6,0,1.98413,0,1.306475,1.73993,3.20513,6.85592,0.23809556,832.5705,2123.214,2786.447,394.2822,3020.652,3.58109,0,144.301
2016/6/3 9:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,72,72,100,100,8.78205,597.2331,2.50687,602.3642,0.189255,0.091576,0.4395613,0.091576,0.10378556,0.714286,0.457875,0.824176,1.758245,0.091576,0.579976,1.61783,307.6735,417.6063,9.332864,2.920432,424.2861,865.6973,866.9538,27.60256,28.10394,587.7738,175540.7,7509.13,22.1814,22.1299,22.0784,22.1042,6,0,1.98413,0,1.36142,1.929185,3.20513,2.03297,0.1709408,926.5911,2325.065,2721.442,420.7946,3320.999,2.784616,0,144.301
2016/6/3 9:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,87.2,87.2,100,100,8.78205,597.2821,2.50687,605.2574,0.18315,0.091576,0.7997566,0.091576,0.05494576,0.708181,0.457875,0.824176,3.57143,0.091576,0.579976,1.623935,308.8029,417.409,9.374999,2.960736,425.8363,876.0612,875.3851,28.5116,28.80058,592.7933,175549.4,7509.13,22.1814,22.1299,22.07324,22.1042,6,0.253358,2.48474,0.106837,2.24054,13.962144,3.467645,1.87424,0.2167282,927.9631,2312.177,2770.401,401.7428,3312.48,2.71955,0,144.301
2016/6/3 9:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,94,94,8.78205,598.8709,2.50687,604.5032,0.201465,0.091576,1.2881576,0.091576,0.43040394,0.702076,0.457875,0.824176,0.3663018,0.091576,0.555556,1.61783,308.5461,421.178,9.35668,2.943025,426.6806,874.862,873.9325,28.70145,28.69333,599.3622,175558.2,7509.13,22.1943,22.14536,22.09386,22.11448,6,0.375458,2.09402,0.357143,1.3064717,30.23199,5.860804,9.169723,13.382171,922.7106,2314.686,2801.729,385.6747,3317.332,2.82436,0,142.6978
2016/6/3 9:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,90,90,8.78205,601.6957,2.50687,604.0682,0.189255,0.091576,0.885227,0.091576,0.32356576,0.708181,0.457875,0.824176,0.091576,0.091576,0.573871,1.61783,309.1214,422.1833,9.399728,2.949438,428.7681,877.86,878.4732,28.87363,28.81934,598.9918,175567,7509.13,22.1814,22.13506,22.08356,22.10934,6,0,1.93529,0,0.9706956,38.34555,5,20.32357,65.24419,926.1,2310.899,2785.362,399.4748,3344.523,3.017949,0,142.297
2016/6/3 9:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,92.8,92.8,90,90,8.78205,605.4838,2.50687,605.6774,0.189255,0.091576,2.3382188,0.091576,1.428573,0.744811,0.457875,0.824176,0.7081822,0.091576,1.1599522,1.61783,309.5394,423.5133,9.466594,2.959514,431.3679,885.1406,884.8402,29.02928,28.98279,601.8155,175575.9,7509.13,22.20203,22.15051,22.09643,22.12479,6,0,1.965815,0,1.4529894,18.07691,21.501823,12.710613,76.14777,931.1745,2336.328,2783.608,403.0417,3365.852,2.941989,0,142.297
2016/6/3 9:50,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,65,65,65,65,65,65,65,65,80.5,80.5,80.5,80.5,95.2,95.2,89,89,8.78205,606.2663,2.50687,607.6847,0.201465,0.091576,3.0830296,0.091576,6.50183,0.763126,0.457875,0.824176,1.4835178,0.091576,4.725275,1.61783,309.8989,423.7653,9.482166,2.973252,432.9224,886.254,885.8843,29.19595,29.10457,600.971,175584.7,7509.13,22.2072,22.17112,22.11191,22.13248,6,0,3.174605,0,3.040295,5.958484,26.23323,11.47131,68.64469,928.6996,2324.666,2776.319,399.4262,3051.594,3.320512,0,142.297
2016/6/3 10:00,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,100,100,85,85,8.78205,607.5487,2.50687,609.644,0.177045,0.091576,6.208784,0.091576,6.31868,0.763126,0.457875,0.824176,1.2210033,0.3601959,6.935285,1.770455,310.158,424.4421,9.530714,2.989437,433.8092,892.5925,891.7212,29.63188,29.26825,603.6954,175593.5,7509.13,22.20462,22.15823,22.10675,22.13507,6,0,7.649566,0.338828,8.290597,41.12942,20.65324,25.68987,97.55189,930.8344,2324.732,2783.983,393.7971,3366.56,3.139742,0,142.297
2016/6/3 10:10,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,65,65,65,65,65,65,65,65,76.5,76.5,76.5,76.5,100,100,85,85,8.78205,608.3106,2.50687,608.3745,0.189255,0.091576,21.08667,0.091576,9.249074,0.763126,0.457875,0.824176,0.5799767,0.19536,8.278386,1.67888,310.4149,423.6687,9.583842,3.000733,434.6676,895.2475,894.0888,29.64409,29.32396,601.4025,175602.3,7509.13,22.18914,22.14536,22.09388,22.11705,6,0,19.11475,0,20.73259,82.19782,37.72895,44.8657,95.93407,935.3512,2307.129,2796.02,385.6514,3365.243,3.03077,0,142.297
2016/6/3 10:20,75,75,75,75,75,75,75,75,65,65,65,65,65,65,65,65,75,75,75,75,100,100,85,85,8.78205,605.4799,2.50687,608.1181,0.201465,0.091576,19.26738,0.091576,3.1288155,0.763126,0.457875,0.824176,1.0927977,0.152625,6.94139,1.67888,310.2611,422.5085,9.558194,2.999207,433.2836,893.449,893.7136,29.49148,29.32832,600.2847,175611.2,7509.13,22.1814,22.14022,22.10162,22.11962,6,0,18.01585,0.344933,19.87179,79.22468,16.037852,31.53847,81.84374,934.0985,2322.339,2791.805,401.0118,3376.42,3.025321,0.000457877,142.297
2016/6/3 10:30,75,75,75,75,75,75,75,75,65,65,65,65,65,65,65,65,75,75,75,75,100,100,80.6,80.6,8.78205,605.9739,2.50687,610.1913,0.189255,0.091576,13.57751,0.091576,1.0866927,0.763126,0.4700852,0.824176,2.124545,0.152625,6.17216,1.67888,310.1536,424.5778,9.481251,2.981192,433.214,889.6801,887.8518,29.60074,29.273,604.1262,175620,7509.13,22.1814,22.13506,22.08614,22.10934,6,4.105613,22.25885,3.592796,24.44445,85.36632,24.285703,32.36264,94.78633,917.4785,2279.083,2806.571,381.3967,3361.301,2.971794,0,142.297
2016/6/3 10:40,77,77,77,77,77,77,77,77,65,65,65,65,65,65,65,65,77,77,77,77,100,100,73,73,8.78205,605.2305,2.50687,608.6568,0.20757,0.091576,9.017091,0.091576,0.0396825,0.763126,0.457875,0.824176,0.109891,0.152625,3.1440788,1.67888,309.4481,423.3462,9.396982,2.952185,433.185,879.8299,878.2632,29.26985,29.00154,600.7169,175628.8,7509.13,22.1814,22.1299,22.08356,22.1042,6,3.089133,27.71674,2.789988,29.98169,66.25763,22.985359,39.79246,94.68254,910.3568,2263.23,2806.648,366.4039,3325.749,3.342949,0,142.297
2016/6/3 10:50,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,100,100,73,73,8.78205,603.4211,2.50687,604.4405,0.19536,0.091576,5.0610458,0.091576,0,0.775336,0.4639801,0.824176,0.091576,0.152625,0.702076,1.66667,307.3121,422.5635,8.934416,2.823951,432.3118,838.8877,839.0096,28.34737,28.05127,600.6265,175637.6,7509.13,22.1814,22.1299,22.08356,22.10934,6,0.811966,19.18802,0.445666,21.19046,21.068379,5.03663,32.19782,93.44934,858.287,2139.658,2822.634,340.852,3172.662,3.597757,0,142.297
2016/6/3 11:00,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,100,100,74.6,74.2,8.3402,599.665,2.39011,596.7236,0.19536,0.091576,0.4761903,0.091576,0,0.763126,0.457875,0.824176,0.091576,0.152625,0.6837607,1.636145,301.8845,421.5188,8.16225,2.584879,430.8291,768.0526,767.5926,26.16728,25.84503,598.4278,175646.5,7509.13,22.18656,22.13764,22.08872,22.11191,6,4.304025,12.985323,3.931625,14.32844,2.051285,6.355307,28.7546,79.5055,783.2132,1959.248,2912.146,316.2343,2934.502,3.969871,0.00106838,142.8645
2016/6/3 11:10,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,92,92,100,100,7.89835,596.1251,2.27335,590.7288,0.213675,0.091576,0.409035,0.091576,0,0.769231,0.457875,0.824176,0.091576,0.152625,0.6654454,1.623935,298.0562,423.1399,7.709757,2.432524,428.1949,725.6543,724.2847,24.36324,24.3107,598.8305,175655.2,7509.13,22.1814,22.13506,22.09646,22.11448,6,3.681318,2.75336,3.345543,3.266181,1.61783,4.73138,29.80466,55.95849,747.6804,1870.36,2918.008,318.5958,2807.655,4.106411,0,144.4345
2016/6/3 11:20,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,80,80,100,100,7.89835,595.5291,2.27335,589.283,0.189255,0.091576,0.2991457,0.091576,0,0.763126,0.457875,0.824176,0.091576,0.1465201,0.641025,1.61783,295.7857,424.7407,7.445957,2.346423,426.8606,699.4443,698.8845,23.78938,23.4312,601.6866,175664.1,7509.13,22.1814,22.14796,22.1042,22.1299,6,15.964566,7.405379,15.494496,8.302801,1.7033,21.813198,42.4176,23.785113,717.6704,1790.547,2925.946,300.6092,2701.223,3.936538,0,146.6412
2016/6/3 11:30,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,68,68,100,100,7.097982,590.612,2.27335,585.3202,0.213675,0.091576,0.317461,0.091576,0,0.7814411,0.457875,0.824176,0.091576,0.1404152,0.641025,1.61783,291.1239,421.9982,6.759892,2.154372,425.5566,637.3456,638.1761,22.18497,21.78928,594.5726,175672.9,7509.13,22.19172,22.15053,22.1042,22.1299,5.5,8.656898,4.590963,8.052501,5.146517,1.47131,8.388281,28.68133,2.1367522,645.5541,1612.608,2939.094,268.4383,2453.397,4.570513,0.006410234,147.444
2016/6/3 11:40,80,80,80,80,80,80,80,80,65,65,65,65,65,65,65,65,80,80,80,80,60,60,100,100,6.89789,586.9926,2.27335,587.0024,0.213675,0.091576,0.4456652,0.091576,0,0.915752,0.457875,0.824176,0.091576,0.1221005,0.5982907,1.61783,289.7633,424.5554,6.809356,2.147656,421.1555,638.8019,639.8666,21.29977,21.27178,599.9007,175681.7,7509.13,22.1814,22.14538,22.1042,22.12733,5,8.116606,3.632482,7.872411,3.418802,1.75214,24.31014,40.84249,4.0842469,663.2133,1656.2,2863.778,302.5051,2467.617,4.545512,0,149.2503
